10.4828464,57.4257205,74.2765730746424
9.0007693,57.0251999,2.03167874626274
9.4204631,56.8482284,27.5832117212149
10.0977455,57.5184277,57.4404447167279
10.0850701,57.4740098,32.3709161119675
10.2491502,57.3764605,68.6682613812285
10.1177966,56.8326492,18.7367157481284
9.9127655,57.0045527,5.516870341501
10.5119362,57.454629,12.3138520612311
8.5911317,56.7621185,12.9404074351612
10.2726014,57.2025029,78.5504253230112
8.6597904,57.101408,48.1375821146891
10.0313915,57.3940828,24.5930043792771
10.5357302,57.2632097,2.70726422822911
10.363637,57.0496128,3.16901658461139
9.7236313,57.3754694,2.69299696562532
9.6974511,56.6190677,30.4691907791825
9.9794911,57.009768,9.40229144060683
10.1363677,57.5143257,31.4455919268002
10.1209864,57.0641675,6.9124723645097
10.0741194,57.400491,26.7651261640772
10.4367537,57.4843943,9.7872448129116
9.980492,57.0402472,27.892840521579
10.2364687,57.2656669,34.4145264328575
9.2414624,56.9630122,9.52930096477
8.4038514,56.9019886,10.7783800123995
9.9946069,57.0382275,15.1752310951582
9.4633899,57.1452646,11.8365694814932
10.0256702,56.8869522,46.8328579582315
10.1379238,57.3313688,70.0404326330812
10.1005354,57.3988802,27.2356131560855
9.851899,57.1103065,3.25090267559969
10.5350294,57.4415009,6.40585215888805
9.5863142,57.2532939,5.96738013764501
10.0417772,56.9313658,37.647803849247
10.1818438,57.2863404,74.2089864220951
10.1684183,57.2792558,61.2602930114602
9.9799097,57.4851822,35.2989742101307
9.8941908,57.0404511,53.7382068596996
9.9408716,57.0604159,5.91410406733114
10.5270882,57.4705737,3.85391717799642
9.9831878,57.0155009,8.89805972042047
9.3631162,56.7590286,37.0620459962737
10.4368825,57.4804497,9.8119695837702
8.794736,56.736253,24.6646054798436
9.8504666,56.6272249,49.5447715562301
9.9133253,56.9145925,36.1787046397579
10.448049,57.645388,8.89874123131301
8.6529197,56.8755939,38.5078895193076
8.594824,56.8894182,25.2617549459875
8.9876341,57.0228156,11.6893449516331
10.3460015,57.0074987,1.77021997636753
9.8563475,56.8590114,9.63529695710817
9.9259646,56.7241486,58.6433594889761
9.8920884,56.8342853,63.9001439972751
9.2104872,57.0492037,5.20975307266258
8.4850473,56.8631324,14.3984823869522
10.50852,57.4834793,1.01184047264763
10.1113107,56.9412289,5.05830894845143
8.6658847,57.1132269,52.1696510181708
10.530548,57.4344895,6.05465778358985
8.5554703,57.0006754,22.2205085033113
10.1103183,57.006426,2.1407219803958
9.9236032,57.072761,19.0663030824352
10.26509,57.2807751,21.1741445162035
10.1269198,57.2131505,26.1288471631217
9.9353049,57.5785609,26.1840561015966
10.5326066,57.4541506,11.9824440493517
10.6317843,57.739872,2.83890652937303
8.1818314,56.6179226,0.406073282582907
9.984443,57.4839264,35.8288751983134
9.9480018,57.5344812,32.1568839668
9.7409897,57.2767545,15.6459950464771
9.8236222,56.7643914,95.8556934073169
9.9174263,57.0481243,6.83059473127255
9.9588295,57.1933428,11.9534471685163
10.5206363,57.4566974,10.844397034145
10.3752027,57.1619693,11.4858681282684
10.1349198,57.3678758,49.3080158664721
9.4010992,56.7870293,19.2290470085844
9.2698326,56.9700007,2.07996641017406
9.4488136,57.1371207,62.6773271602068
9.9738546,57.4613704,27.4947570271296
10.5094635,57.2274612,14.6656673614621
8.5376566,56.6158881,18.9443162533845
9.3238954,56.9824312,9.39671320904017
9.9570692,57.1973978,11.6656133294744
9.9490328,57.071658,4.71224950237208
9.6780068,56.7525853,65.6072198763681
8.8669966,56.9053997,25.9000727995144
9.1822127,56.8141527,17.9190364708285
9.9798401,57.4610292,40.9935903099203
9.2504021,56.939883,41.7947534790374
10.1981761,57.5425353,14.4337443578839
10.3387942,57.0107048,2.89349812181074
9.8848953,57.1134394,8.15000716774355
10.0293664,56.9659659,10.6474627630496
9.3658014,56.9197551,15.4327448634904
9.7094174,57.3361088,8.22347770483204
9.5602505,56.7658035,23.9197087818702
10.5711467,57.7376538,3.15468156231291
10.1231769,56.9963222,0.937178280445818
9.5104583,56.8065585,38.3740940960576
9.9445076,57.5497037,29.2795138921782
10.3493738,57.4805847,48.4803378100206
10.2008482,56.6152715,49.0743107767249
9.9314636,56.9711117,41.096511275521
9.5289603,56.7960785,13.5922678209501
9.9720866,56.9692828,34.3458946199743
9.9160019,57.0350285,2.91979289236397
9.9509765,57.5866405,16.4064694976638
8.4627609,56.8288343,13.1678003995278
9.6266679,57.284512,14.2936959241586
10.2944908,56.7454871,4.29282791004539
9.8214606,57.4885146,6.99593334227083
8.5783084,56.8482622,32.5084253387726
9.9602188,57.0335021,27.2908709623682
10.3259037,57.1796864,39.4725951887162
9.8985206,57.0371403,35.4778393138731
10.3370766,57.0312397,5.29593809843629
9.9907349,57.0160095,13.4737768732724
9.8898365,57.084266,2.88895765340489
10.4253255,57.3310595,25.2843950344619
8.8246033,56.9078202,3.53888390203371
9.5642012,56.6215867,39.3170513184742
8.9309946,56.651795,36.0428675169828
10.0019884,57.1074949,10.0267263087755
9.7272884,56.9904761,27.314502782992
10.5895004,57.7341011,2.25319311796983
10.506636,57.4202381,15.952647648049
10.0227445,56.924729,58.9357076620087
9.8613177,56.9204646,13.1378419861919
9.0727651,56.8957733,34.2119290061089
10.3372592,57.0116361,3.03396493583899
9.8887519,56.858801,38.9912651774646
8.6460883,57.0132351,46.0112026598202
8.3806875,56.9017009,13.76753218865
9.6379784,57.2861497,11.3452943463296
9.8687861,56.8303443,78.1615994375194
10.2822463,56.7811948,2.12234827441003
9.8933172,57.2315017,7.1964020795844
9.3619497,57.1103627,58.4988908722897
9.9387247,57.5836485,26.3240963429568
8.7004822,57.0046198,26.4252067461906
9.5448226,57.2025271,11.173534399146
9.3272646,57.0288422,9.85854909800101
10.3464631,57.0296167,4.54975680921296
10.1575502,57.1945102,29.2496811144713
10.3488749,57.395389,61.935303090279
10.4696187,57.4761348,5.68427952835636
9.9467267,57.0702638,8.77918605603208
9.4064103,56.9908956,2.98104432073771
9.8654441,57.090227,2.25631146913235
9.9969616,57.0386456,13.8042752231612
9.5593075,57.2311604,6.82934247921037
9.995504,57.0244836,13.3254980229434
10.1777704,57.4313222,32.0298752703876
9.8437356,56.8961241,15.0150331365246
8.685368,56.7503346,47.8045893740732
8.7120848,56.9605092,28.5860582084095
